x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60
1.081576471631487,1.0815435802784052,1.081508574120622,1.0814739336318735,1.081439295695656,1.081404856208901,1.0813700767589602,1.0813350788333882,1.0813011614927062,1.0812670364756878,1.081231853417778,1.0811972394055995,1.0811627888316988,1.0811278338346817,1.0810936612483426,1.0810592423400285,1.081024807342722,1.080989871546312,1.0809551105641364,1.0809203254393471,1.0808858687920955,1.0808511102620157,1.0808167588626136,1.0807819381450703,1.0807473888154975,1.0807123185959888,1.080677632281173,1.0806426894774286,1.0806076317799918,1.0805728529367493,1.0805385383562116,1.0805037116652747,1.080468940491307,1.080434348789414,1.0803990697661325,1.0803647658677518,1.080330301977052,1.0802953864046163,1.0802606115091262,1.0802260981341663,1.0801913625319612,1.0801560066331481,1.0801213447134577,1.0800867444355366,1.0800516178029362,1.0800168257388887,1.07998198786126,1.0799474053014124,1.0799128551712942,1.0798783505750402,1.079843285069018,1.0798111856444548,1.0797832180252755,1.079761616866052,1.0797480647019488,1.079740467311661,1.07973749040904,1.0797369473131562,1.0797369799756964,1.0797371573383134
1.1319930804510212,1.1319729804928096,1.1319529803314896,1.1319325796091926,1.1319125438951463,1.1318921707114538,1.1318721538133156,1.1318519078232168,1.1318315924135243,1.1318114264817498,1.13179123314837,1.131771158991953,1.1317507723065763,1.131730658926028,1.1317104773193343,1.1316904197143767,1.1316700725541453,1.1316496602098514,1.1316294612646578,1.1316093515156505,1.1315892851077345,1.131569001629185,1.13154898864535,1.1315285810069415,1.1315083856516843,1.1314882088383498,1.1314682122642674,1.1314479005291322,1.1314274221660734,1.131407230455391,1.1313870802504584,1.1313668450592902,1.1313463413840061,1.1313259942995746,1.1313055733804536,1.1312854749514634,1.1312651168755588,1.131245142572276,1.1312249930444007,1.1312048119307612,1.1311848213972555,1.131164686087559,1.1311445365454469,1.131124104359611,1.1311038188470055,1.1310835997050308,1.1310636391292905,1.1310436137520483,1.1310234443520781,1.1310030301255691,1.1309828502835233,1.130963412550346,1.130946360140092,1.1309337640870396,1.1309257806057078,1.1309219716552772,1.1309205768635278,1.1309204533671553,1.13092025171957,1.1309202142804442
1.0607135288985394,1.060687556378034,1.060659880134878,1.0606325272184212,1.0606052584022192,1.0605780776901594,1.0605506953636903,1.0605231778985877,1.0604962652910883,1.0604692070606847,1.0604414754093625,1.0604141452402605,1.0603870408063625,1.060359389208197,1.0603325103874255,1.0603054297506642,1.0602782380728197,1.0602507840850064,1.0602235282543977,1.060196160597683,1.0601689781714514,1.060141712684621,1.060114617185084,1.0600872334331286,1.0600598717940353,1.0600323083363992,1.0600048532622817,1.059977298972316,1.0599497312673707,1.0599223475463417,1.0598953096280324,1.0598678811926525,1.0598404862711837,1.0598131777383535,1.0597854453355606,1.0597583119877825,1.0597311573589225,1.0597037517517058,1.059676400359359,1.0596491904395005,1.059621733411015,1.0595938753859182,1.059566484950636,1.0595393695299935,1.059511673715629,1.059484214245888,1.059456828437509,1.059429456602752,1.0594023124706435,1.0593751336100519,1.0593475040433444,1.0593219207436213,1.059299326531445,1.059281806114413,1.0592703924963989,1.059263905731464,1.0592614192111895,1.059260766903649,1.0592606905493107,1.0592607177869162
1.0963704026520376,1.0963507367742948,1.096330383763153,1.0963101330001273,1.0962898757361772,1.096269301764565,1.0962488769581062,1.0962283946292608,1.096207983451933,1.0961873713311585,1.0961669643679421,1.0961466219494835,1.096126149088983,1.096105980833465,1.096085521479578,1.0960650077972225,1.096044404994198,1.09602390300929,1.096003553007247,1.0959831486607186,1.0959629574743956,1.0959425100527787,1.0959220598558181,1.0959018298904561,1.0958812236087867,1.0958608994036643,1.0958403804114847,1.0958198096022962,1.0957992556692713,1.0957787372751324,1.0957583515490643,1.095737989069371,1.0957177289596987,1.095697110325298,1.095676477250558,1.095656043150443,1.095635396363351,1.0956148868893902,1.0955945111698102,1.0955740419751654,1.095553708546293,1.095533440630923,1.0955128075400777,1.095492467358781,1.095471913683235,1.0954513531328962,1.0954307991653762,1.095410437730244,1.0953901930833925,1.0953697526454493,1.0953495398940691,1.0953298492061252,1.0953121151434566,1.0952985533701525,1.0952904100270504,1.095286171250062,1.095284578867911,1.0952844901613275,1.095284440170686,1.0952844176830492
1.0781018098460844,1.0780865866456224,1.0780713676347988,1.078055866992653,1.0780405596062053,1.0780250656725883,1.0780098688021738,1.077994440424195,1.0779790303499759,1.0779636568438589,1.0779482887425536,1.0779329798211523,1.0779175270378052,1.0779021970487603,1.0778868554179917,1.0778715818396338,1.0778561420892847,1.0778406525501119,1.0778252353800013,1.0778099139539024,1.0777946259282918,1.077779160435209,1.0777639083881632,1.077748464208833,1.0777331043848812,1.0777177379920808,1.077702433995635,1.077686985716935,1.0776714460141759,1.0776560540431706,1.0776406680737982,1.07762526527109,1.0776097406988907,1.077594289841594,1.077578784089309,1.0775635174805993,1.0775480187055053,1.0775328200547971,1.0775174573424118,1.0775020659524217,1.0774868147949939,1.0774714650582906,1.0774561775042684,1.077440645293422,1.0774252259940287,1.0774098462712092,1.0773946175887046,1.0773793635022748,1.077364063101917,1.0773485552746498,1.077333253429055,1.0773185847379365,1.0773057227419727,1.0772961230692046,1.0772900332552655,1.0772870468720985,1.0772859417735126,1.0772858752657224,1.0772857370184634,1.0772857033995122
1.078094007914586,1.0780764716331739,1.0780589856852336,1.0780411708179025,1.0780236456211507,1.0780058450104628,1.077988363543491,1.077970661354694,1.0779529211720367,1.0779352805476226,1.0779176316648655,1.0779000695609373,1.0778822785462372,1.0778646860559473,1.0778470596344603,1.077829531160253,1.0778117537739331,1.0777939206715919,1.077776251599034,1.0777586548584204,1.0777411112321358,1.0777233732919866,1.0777058743179877,1.0776880632688348,1.0776704111563138,1.077652763690332,1.0776352612565328,1.0776175121172704,1.0775996280369775,1.077581971158845,1.0775643516528666,1.0775466614307094,1.0775287681375363,1.077510999697596,1.0774931543156625,1.0774755928151838,1.077457796947996,1.0774403349966102,1.0774227149203812,1.0774050669375246,1.077387574359354,1.0773699725551455,1.0773523682174957,1.0773345125137768,1.0773167908390409,1.07729912363526,1.0772816625768988,1.0772641542574464,1.0772465410835415,1.077228707126935,1.0772110896579794,1.0771941390368596,1.0771792729018372,1.077168257646953,1.0771612660935124,1.077157884085537,1.0771566152902703,1.077156515382277,1.0771563417461316,1.0771563083811033
1.0505956381295947,1.0505912872376366,1.0505867523706591,1.0505822640739433,1.0505777608356426,1.0505732632202527,1.0505687803109593,1.0505642379569948,1.0505597076554107,1.0505551445800823,1.0505506353613836,1.0505461088046064,1.0505416422987046,1.050537087895915,1.050532642633003,1.0505280864816648,1.0505236143632835,1.0505190828088657,1.0505145927169746,1.0505101031064352,1.0505056176128644,1.0505011274464717,1.0504965855136954,1.050492056008806,1.050487523337389,1.0504830369891287,1.0504784853805034,1.050473943793894,1.0504694098987024,1.0504648954126912,1.050460410829288,1.0504559432456828,1.0504514905179168,1.050446984169648,1.0504425435462177,1.0504380496606853,1.050433492241048,1.0504289244421268,1.0504244768369442,1.0504200173803464,1.0504155822974954,1.0504110145265395,1.0504065274360244,1.0504021074550414,1.0503976510655464,1.0503931678400844,1.0503887059257504,1.05038409542096,1.050379619970233,1.0503750785399018,1.05037069759487,1.0503663306614988,1.0503626615723658,1.0503602064122957,1.0503585830212794,1.050357713025056,1.0503574411342869,1.0503573995332658,1.0503573484549844,1.0503573124330452
1.0647958098529728,1.0647778611852474,1.06475969792132,1.0647413145702171,1.0647231471008163,1.0647045566811784,1.064686277412999,1.0646678785741812,1.0646491105937141,1.0646304284061212,1.0646119047513714,1.0645932650206513,1.0645747920433235,1.0645561956596639,1.0645374556628864,1.0645189089522331,1.0645003593925486,1.0644816000033188,1.0644632082330527,1.064445141976547,1.0644266216318334,1.0644081280184767,1.0643893351752756,1.0643709943054842,1.0643524644457898,1.0643341597133762,1.0643154903217922,1.0642969953824533,1.0642786936071034,1.0642602249459892,1.064241700988419,1.0642231389514374,1.06420460023004,1.0641862555162627,1.0641679147856298,1.064149232234466,1.0641308827344527,1.06411232675535,1.064094082689579,1.0640756864461562,1.064057012387742,1.0640386596333178,1.0640200412494303,1.0640014841722205,1.0639828700578113,1.063964506358457,1.0639459960210311,1.063927389368798,1.063908788332341,1.0638904213249942,1.0638720479334187,1.0638543421165183,1.0638389609493442,1.063827218666462,1.0638201781356185,1.0638165030602742,1.0638150762765666,1.0638148676192833,1.0638148069018294,1.0638147671451084
1.1319932618365165,1.131973223501009,1.1319532956643064,1.131932969026253,1.1319129973061806,1.131892696273655,1.1318727467823495,1.1318525669140425,1.1318323247764734,1.1318122260590613,1.13179210151301,1.1317720930707342,1.131751777836679,1.131731731170358,1.1317116190877796,1.1316916292327213,1.131671353223386,1.1316510120619359,1.1316308799310006,1.131610833289215,1.1315908368388568,1.1315706219786403,1.1315506747963977,1.1315303328901796,1.1315102032420068,1.1314900941154356,1.1314701667358937,1.131449927773223,1.1314295241015409,1.1314094074156789,1.1313893286296035,1.1313691620806245,1.1313487304458114,1.13132845375709,1.1313081009401744,1.1312880721918361,1.131267782260732,1.1312478723140909,1.1312277846042287,1.1312076736480874,1.1311877501028809,1.1311676772525443,1.1311475968602385,1.1311272329862019,1.1311070226322493,1.1310868724141305,1.1310669822002257,1.1310470249966822,1.1310269267330313,1.131006584001612,1.1309864727543422,1.130967099818545,1.1309501028887992,1.1309375525566567,1.1309295976607254,1.1309258121516153,1.1309244201242583,1.1309242974429863,1.1309240978272466,1.130924059720748
1.0878984489138648,1.0878798845631938,1.0878606850124195,1.0878414809656225,1.0878223608445647,1.0878029224000785,1.0877836396868514,1.087764361324438,1.0877450422977473,1.087725481101994,1.0877062554636756,1.087687122831877,1.08766777960287,1.0876487118181504,1.0876293948014344,1.0876100743067851,1.0875905094923808,1.0875711617763186,1.0875519154737767,1.087532605995925,1.0875135430974565,1.0874941313023245,1.087474699281673,1.0874555530685064,1.087436150175192,1.0874168616625017,1.0873973696740236,1.0873778247516797,1.0873583345077806,1.087339058346444,1.0873198108243416,1.087300474801404,1.0872812952105748,1.0872618396127256,1.0872422769329397,1.0872229075030202,1.0872033384536188,1.087183985803219,1.0871647083386538,1.0871453663575463,1.087126113662521,1.0871069738246935,1.0870875513291418,1.087068222461407,1.0870487930004678,1.0870293839632592,1.0870100109951768,1.08699074696226,1.0869716052310623,1.0869523802055854,1.0869332491483288,1.0869145651394883,1.0868974984302413,1.0868844680420677,1.0868764676411584,1.0868723933410072,1.086870780942741,1.0868706489398918,1.0868705850058071,1.0868706789891232
1.0602470458830058,1.0602325601443605,1.0602175370128397,1.0602026521149441,1.060187670817919,1.0601726175028174,1.060157646305377,1.0601426571158754,1.0601276367084174,1.0601124599621545,1.060097399116307,1.0600822899273525,1.0600671223603042,1.060051902135523,1.060036798639724,1.060021752041933,1.06000659318998,1.0599914594400837,1.0599765518328528,1.059961605835235,1.0599467131571463,1.0599315296902265,1.0599164139668658,1.05990138774879,1.0598864825971117,1.0598718032453194,1.0598567230934204,1.0598416899347203,1.0598266801322394,1.059811683246957,1.0597964890480642,1.0597814008162914,1.05976633915953,1.059751148638146,1.0597360646424903,1.0597210051931216,1.059705969020833,1.0596908513560974,1.059675912902763,1.0596608515999484,1.0596457123595524,1.059630669227201,1.059615472775765,1.059600488811782,1.059585363311234,1.0595702531008826,1.0595553605140202,1.059540439610206,1.0595253539979441,1.0595104764718322,1.059495379607435,1.05948079928237,1.0594684707151782,1.059459144061685,1.0594532501211669,1.0594503668967097,1.0594492269405815,1.0594489388024244,1.059448950067604,1.0594488706213416
1.0877685012831786,1.0877501286486737,1.0877311338933489,1.0877121490121138,1.0876932276543108,1.0876740111948278,1.0876549459239875,1.0876358740939336,1.0876167793104574,1.0875974541571978,1.0875784364868204,1.0875595177329984,1.087540401836207,1.0875215488385324,1.0875024534213278,1.0874833445594536,1.0874640249331546,1.087444884515752,1.087425838960746,1.0874067611702616,1.0873879072318569,1.0873687227671578,1.0873495127991522,1.0873305812320804,1.0873113943989021,1.0872923240494747,1.0872730627114566,1.087253730263614,1.087234451873328,1.0872153739338513,1.0871963378305531,1.087177227952079,1.0871582597342242,1.087139006984904,1.0871196611918335,1.0871005183580902,1.087081172560809,1.087062048134966,1.0870429804071167,1.0870238549342288,1.0870048308788112,1.0869859191550724,1.0869667103004588,1.0869476076318105,1.0869283907261635,1.0869092040244692,1.086890043053279,1.0868709895299469,1.0868520690258852,1.0868330565369448,1.0868141277038077,1.08679564638112,1.0867787787550092,1.0867659160358638,1.0867580698960644,1.0867540564212848,1.0867524604571368,1.0867523254860754,1.0867522570333021,1.0867523330080961
1.0575778247895862,1.057565162262744,1.0575517441512479,1.057538478259739,1.0575252448985129,1.0575119983069636,1.057498688547608,1.0574853860206053,1.0574722773010126,1.0574590963817452,1.05744564666147,1.0574323920337474,1.0574192659414448,1.0574058651752505,1.057392749250077,1.0573795561674024,1.0573663424283424,1.0573530640576576,1.0573398564977659,1.0573265910974385,1.057313392194402,1.0573001394756874,1.0572869647210092,1.0572736577104125,1.057260379065573,1.0572470238756735,1.0572337398614495,1.0572203951693488,1.0572070264793165,1.0571937641628961,1.0571806258743008,1.057167348495158,1.0571540370944397,1.0571407814105818,1.0571273603962212,1.0571141839739908,1.0571010096773263,1.057087725168697,1.0570744361176014,1.0570612048578665,1.0570478727321697,1.057034363183951,1.0570210824565722,1.0570078921617299,1.056994493708948,1.0569811875222366,1.0569679459100119,1.0569546250881432,1.0569413760879058,1.0569281794867322,1.0569148213412032,1.0569024239343412,1.0568916540247923,1.0568833944942195,1.0568781433589105,1.0568752442297578,1.0568741532531944,1.056873888614473,1.0568738561286923,1.0568738447568213
1.056318544542481,1.0563096891515327,1.0563004659809188,1.056291275260197,1.0562820653193599,1.0562729723511308,1.0562637554706416,1.0562546004995155,1.0562455672559912,1.056236365301204,1.0562270185474463,1.0562178692025226,1.0562088528646805,1.0561996118781882,1.056190540700551,1.0561812418939964,1.0561721034107028,1.0561629427708779,1.0561536986888223,1.0561444939852933,1.0561354796746873,1.0561263884710317,1.0561171435974257,1.0561079155612993,1.0560987627130687,1.0560896099853188,1.056080462448341,1.0560713099335859,1.0560621168506361,1.0560530501864596,1.0560440294242333,1.0560348691390915,1.0560256916670576,1.0560165593778283,1.0560073682031066,1.0559982678033464,1.0559891525065328,1.0559799533320262,1.0559708382919863,1.0559617119453957,1.055952562635533,1.055943255500893,1.0559339685551978,1.0559248598913287,1.0559156205343732,1.0559064417821369,1.0558973272584593,1.055888096019163,1.055878909708897,1.0558698112284806,1.0558606201348106,1.0558520841157193,1.0558448657162585,1.0558394339843409,1.0558361322151883,1.0558344936468054,1.055834015723946,1.0558339060416417,1.0558338778921252,1.0558337784202103
1.06071607234819,1.0606909578518728,1.0606642247452387,1.060637817837712,1.0606114627302268,1.0605852011128112,1.0605587060388144,1.060532124821399,1.0605061404572822,1.0604800049261742,1.060453203990547,1.0604267956999978,1.0604006193905584,1.060373905877226,1.06034789406679,1.0603216961549822,1.0602954220667136,1.0602689141490305,1.0602425855735957,1.0602161280104958,1.0601898362173905,1.060163484198475,1.0601372991442233,1.0601108172159337,1.06008439069601,1.0600577379063636,1.0600312422723883,1.060004583791709,1.0599779423518085,1.0599514799746683,1.0599253431938593,1.0598988658365287,1.0598723679283777,1.059845966319538,1.059819164759076,1.0597929423867298,1.0597667151720853,1.0597402254982344,1.0597137845959386,1.059687477509754,1.0596609539211135,1.059634035397836,1.0596075685773243,1.0595813193159933,1.0595545670915236,1.0595280390305468,1.0595015815371323,1.0594751169867513,1.059448866632287,1.0594226186357323,1.0593959285532688,1.0593712346701232,1.0593495109467772,1.059332671692174,1.0593217709167966,1.0593156546916167,1.0593133284130132,1.0593127517271765,1.0593126923906602,1.0593127305213843
